country,year,gwno,ccode,ifscode,ifs,gwabbrev,gdppc_WDI_PW,lngdppc_WDI_PW,democracy_DD,v2x_polyarchy_VDEM,v2x_corr_VDEM
Colombia,1980,100,100,233,COL,COL,3202.73070,8.07175906,1,0.425,0.583
Colombia,1981,100,100,233,COL,COL,3204.63980,8.07235497,1,0.425,0.583
Colombia,1981,100,100,233,COL,COL,3204.63980,8.07235497,1,0.425,0.583
Colombia,1982,100,100,233,COL,COL,3165.36185,8.06002265,1,0.424,0.583
Colombia,1982,100,100,233,COL,COL,3165.36185,8.06002265,1,0.424,0.583
Colombia,1983,100,100,233,COL,COL,3146.61622,8.05408294,1,0.484,0.583
Colombia,1983,100,100,233,COL,COL,3146.61622,8.05408294,1,0.484,0.583
Colombia,1984,100,100,233,COL,COL,3183.63536,8.06577901,1,0.47,0.583
Colombia,1984,100,100,233,COL,COL,3183.63536,8.06577901,1,0.47,0.583
Colombia,1985,100,100,233,COL,COL,3214.60824,8.07546077,1,0.469,0.583
Colombia,1985,100,100,233,COL,COL,3214.60824,8.07546077,1,0.469,0.583
Colombia,1986,100,100,233,COL,COL,3332.69848,8.11153761,1,0.464,0.583
Colombia,1986,100,100,233,COL,COL,3332.69848,8.11153761,1,0.464,0.583
Colombia,1987,100,100,233,COL,COL,3441.50546,8.14366428,1,0.466,0.583
Colombia,1987,100,100,233,COL,COL,3441.50546,8.14366428,1,0.466,0.583
Colombia,1988,100,100,233,COL,COL,3510.79792,8.16359862,1,0.466,0.582
Colombia,1988,100,100,233,COL,COL,3510.79792,8.16359862,1,0.466,0.582
Colombia,1989,100,100,233,COL,COL,3559.63289,8.17741269,1,0.466,0.582
Colombia,1989,100,100,233,COL,COL,3559.63289,8.17741269,1,0.466,0.582
Colombia,1990,100,100,233,COL,COL,3639.71922,8.19966182,1,0.482,0.582
Colombia,1990,100,100,233,COL,COL,3639.71922,8.19966182,1,0.482,0.582
Colombia,1991,100,100,233,COL,COL,3640.45502,8.19986395,1,0.503,0.582
Colombia,1991,100,100,233,COL,COL,3640.45502,8.19986395,1,0.503,0.582
Colombia,1992,100,100,233,COL,COL,3714.61879,8.22003134,1,0.567,0.509
Colombia,1992,100,100,233,COL,COL,3714.61879,8.22003134,1,0.567,0.509
Colombia,1993,100,100,233,COL,COL,3840.06784,8.25324531,1,0.567,0.509
Colombia,1993,100,100,233,COL,COL,3840.06784,8.25324531,1,0.567,0.509
Colombia,1994,100,100,233,COL,COL,3987.48220,8.29091528,1,0.565,0.509
Colombia,1994,100,100,233,COL,COL,3987.48220,8.29091528,1,0.565,0.509
Colombia,1995,100,100,233,COL,COL,4118.62802,8.32327538,1,0.566,0.509
Colombia,1995,100,100,233,COL,COL,4118.62802,8.32327538,1,0.566,0.509
Colombia,1996,100,100,233,COL,COL,4129.05033,8.32580271,1,0.561,0.509
Colombia,1996,100,100,233,COL,COL,4129.05033,8.32580271,1,0.561,0.509
Colombia,1997,100,100,233,COL,COL,4197.39531,8.34221944,1,0.561,0.509
Colombia,1997,100,100,233,COL,COL,4197.39531,8.34221944,1,0.561,0.509
Colombia,1998,100,100,233,COL,COL,4150.83529,8.33106486,1,0.552,0.509
Colombia,1998,100,100,233,COL,COL,4150.83529,8.33106486,1,0.552,0.509
Colombia,1999,100,100,233,COL,COL,3911.57338,8.27169497,1,0.544,0.509
Colombia,1999,100,100,233,COL,COL,3911.57338,8.27169497,1,0.544,0.509
Colombia,2000,100,100,233,COL,COL,3961.92972,8.28448648,1,0.555,0.497
Colombia,2000,100,100,233,COL,COL,3961.92972,8.28448648,1,0.555,0.497
Colombia,2001,100,100,233,COL,COL,3965.76405,8.28545381,1,0.551,0.497
Colombia,2001,100,100,233,COL,COL,3965.76405,8.28545381,1,0.551,0.497
Colombia,2002,100,100,233,COL,COL,4003.46582,8.29491572,1,0.547,0.497
Colombia,2002,100,100,233,COL,COL,4003.46582,8.29491572,1,0.547,0.497
Colombia,2003,100,100,233,COL,COL,4099.30637,8.31857306,1,0.546,0.497
Colombia,2003,100,100,233,COL,COL,4099.30637,8.31857306,1,0.546,0.497
Colombia,2004,100,100,233,COL,COL,4257.16268,8.35635818,1,0.546,0.497
Colombia,2004,100,100,233,COL,COL,4257.16268,8.35635818,1,0.546,0.497
Colombia,2005,100,100,233,COL,COL,4402.89908,8.39001848,1,0.551,0.497
Colombia,2005,100,100,233,COL,COL,4402.89908,8.39001848,1,0.551,0.497
Colombia,2006,100,100,233,COL,COL,4638.47190,8.44214026,1,0.575,0.497
Colombia,2006,100,100,233,COL,COL,4638.47190,8.44214026,1,0.575,0.497
Colombia,2007,100,100,233,COL,COL,4890.27760,8.49500435,1,0.583,0.504
Colombia,2007,100,100,233,COL,COL,4890.27760,8.49500435,1,0.583,0.504
Colombia,2008,100,100,233,COL,COL,4991.78921,8.51554968,1,0.587,0.504
Colombia,2008,100,100,233,COL,COL,4991.78921,8.51554968,1,0.587,0.504
Colombia,2009,100,100,233,COL,COL,4992.82317,8.51575679,NA,0.586,0.509
Colombia,2009,100,100,233,COL,COL,4992.82317,8.51575679,NA,0.586,0.509
Colombia,2010,100,100,233,COL,COL,5162.70563,8.54921606,NA,0.627,0.497
Colombia,2010,100,100,233,COL,COL,5162.70563,8.54921606,NA,0.627,0.497
Colombia,2011,100,100,233,COL,COL,5468.19553,8.60670395,NA,0.661,0.482
Colombia,2011,100,100,233,COL,COL,5468.19553,8.60670395,NA,0.661,0.482
Colombia,2012,100,100,233,COL,COL,5631.21736,8.63608092,NA,0.665,0.482
Colombia,2012,100,100,233,COL,COL,5631.21736,8.63608092,NA,0.665,0.482
Colombia,2013,100,100,233,COL,COL,5866.87378,8.67707719,NA,0.669,0.483
Colombia,2013,100,100,233,COL,COL,5866.87378,8.67707719,NA,0.669,0.483
Colombia,2014,100,100,233,COL,COL,6069.18678,8.71097990,NA,0.679,0.483
Colombia,2014,100,100,233,COL,COL,6069.18678,8.71097990,NA,0.679,0.483
Colombia,2015,100,100,233,COL,COL,6175.87602,8.72840601,NA,0.685,0.478
Colombia,2015,100,100,233,COL,COL,6175.87602,8.72840601,NA,0.685,0.478
Colombia,2016,100,100,233,COL,COL,6219.14969,8.73538847,NA,0.676,0.47
Colombia,2016,100,100,233,COL,COL,6219.14969,8.73538847,NA,0.676,0.47
Colombia,2017,100,100,233,COL,COL,6208.98702,8.73375304,NA,0.672,0.476
Colombia,2017,100,100,233,COL,COL,6208.98702,8.73375304,NA,0.672,0.476
Colombia,2018,100,100,233,COL,COL,6271.87512,8.74383065,NA,0.678,0.47
Colombia,2018,100,100,233,COL,COL,6271.87512,8.74383065,NA,0.678,0.47
Colombia,2019,100,100,233,COL,COL,6390.36805,8.76254714,NA,0.663,0.415
Colombia,2019,100,100,233,COL,COL,6390.36805,8.76254714,NA,0.663,0.415
Colombia,2020,100,100,233,COL,COL,5889.22219,8.68087921,NA,0.652,0.447
Colombia,2020,100,100,233,COL,COL,5889.22219,8.68087921,NA,0.652,0.447
Colombia,2021,100,100,233,COL,COL,NA,NA,NA,0.645,0.427
Colombia,2021,100,100,233,COL,COL,NA,NA,NA,0.645,0.427
Colombia,2022,100,100,233,COL,COL,NA,NA,NA,NA,NA
Colombia,2022,100,100,233,COL,COL,NA,NA,NA,NA,NA
Venezuela,1800,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1800,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1801,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1801,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1802,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1802,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1803,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1803,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1804,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1804,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1805,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1805,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1806,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1806,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1807,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1807,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1808,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1808,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1809,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1809,101,101,299,VEN,VEN,NA,NA,NA,0.012,0.284
Venezuela,1810,101,101,299,VEN,VEN,NA,NA,NA,0.034,0.284
Venezuela,1810,101,101,299,VEN,VEN,NA,NA,NA,0.034,0.284
Venezuela,1811,101,101,299,VEN,VEN,NA,NA,NA,0.034,0.284
Venezuela,1811,101,101,299,VEN,VEN,NA,NA,NA,0.034,0.284
Venezuela,1812,101,101,299,VEN,VEN,NA,NA,NA,0.034,0.284
Venezuela,1812,101,101,299,VEN,VEN,NA,NA,NA,0.034,0.284
Venezuela,1813,101,101,299,VEN,VEN,NA,NA,NA,0.03,0.38
Venezuela,1813,101,101,299,VEN,VEN,NA,NA,NA,0.03,0.38
Venezuela,1814,101,101,299,VEN,VEN,NA,NA,NA,0.022,0.512
Venezuela,1814,101,101,299,VEN,VEN,NA,NA,NA,0.022,0.512
Venezuela,1815,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1815,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1816,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1816,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1817,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1817,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1818,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1818,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1819,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1819,101,101,299,VEN,VEN,NA,NA,NA,0.02,0.512
Venezuela,1820,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1820,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1821,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1821,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1822,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1822,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1823,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1823,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1824,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1824,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1825,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1825,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1826,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1826,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1827,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1827,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1828,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1828,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1829,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1829,101,101,299,VEN,VEN,NA,NA,NA,NA,NA
Venezuela,1830,101,101,299,VEN,VEN,NA,NA,NA,0.122,0.199
Venezuela,1830,101,101,299,VEN,VEN,NA,NA,NA,0.122,0.199
Venezuela,1831,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1831,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1832,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1832,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1833,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1833,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1834,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1834,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1835,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1835,101,101,299,VEN,VEN,NA,NA,NA,0.169,0.199
Venezuela,1836,101,101,299,VEN,VEN,NA,NA,NA,0.158,0.199
Venezuela,1836,101,101,299,VEN,VEN,NA,NA,NA,0.158,0.199
Venezuela,1837,101,101,299,VEN,VEN,NA,NA,NA,0.154,0.199
Venezuela,1837,101,101,299,VEN,VEN,NA,NA,NA,0.154,0.199
Venezuela,1838,101,101,299,VEN,VEN,NA,NA,NA,0.154,0.199
Venezuela,1838,101,101,299,VEN,VEN,NA,NA,NA,0.154,0.199
Venezuela,1839,101,101,299,VEN,VEN,NA,NA,NA,0.168,0.199
Venezuela,1839,101,101,299,VEN,VEN,NA,NA,NA,0.168,0.199
Venezuela,1840,101,101,299,VEN,VEN,NA,NA,NA,0.121,0.298
Venezuela,1840,101,101,299,VEN,VEN,NA,NA,NA,0.121,0.298
Venezuela,1841,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1841,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1842,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1842,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1843,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1843,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1844,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1844,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1845,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1845,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.298
Venezuela,1846,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.324
Venezuela,1846,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.324
Venezuela,1847,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.324
Venezuela,1847,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.324
Venezuela,1848,101,101,299,VEN,VEN,NA,NA,NA,0.111,0.574
Venezuela,1848,101,101,299,VEN,VEN,NA,NA,NA,0.111,0.574
Venezuela,1849,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1849,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1850,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1850,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1851,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1851,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1852,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1852,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1853,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1853,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1854,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1854,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1855,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1855,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1856,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1856,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1857,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1857,101,101,299,VEN,VEN,NA,NA,NA,0.072,0.614
Venezuela,1858,101,101,299,VEN,VEN,NA,NA,NA,0.049,0.572
Venezuela,1858,101,101,299,VEN,VEN,NA,NA,NA,0.049,0.572
Venezuela,1859,101,101,299,VEN,VEN,NA,NA,NA,0.046,0.473
Venezuela,1859,101,101,299,VEN,VEN,NA,NA,NA,0.046,0.473
Venezuela,1860,101,101,299,VEN,VEN,NA,NA,NA,0.097,0.473
Venezuela,1860,101,101,299,VEN,VEN,NA,NA,NA,0.097,0.473
Venezuela,1861,101,101,299,VEN,VEN,NA,NA,NA,0.086,0.473
Venezuela,1861,101,101,299,VEN,VEN,NA,NA,NA,0.086,0.473
Venezuela,1862,101,101,299,VEN,VEN,NA,NA,NA,0.033,0.473
Venezuela,1862,101,101,299,VEN,VEN,NA,NA,NA,0.033,0.473
Venezuela,1863,101,101,299,VEN,VEN,NA,NA,NA,0.045,0.473
Venezuela,1863,101,101,299,VEN,VEN,NA,NA,NA,0.045,0.473
Venezuela,1864,101,101,299,VEN,VEN,NA,NA,NA,0.058,0.473
Venezuela,1864,101,101,299,VEN,VEN,NA,NA,NA,0.058,0.473
Venezuela,1865,101,101,299,VEN,VEN,NA,NA,NA,0.069,0.473
Venezuela,1865,101,101,299,VEN,VEN,NA,NA,NA,0.069,0.473
Venezuela,1866,101,101,299,VEN,VEN,NA,NA,NA,0.069,0.473
Venezuela,1866,101,101,299,VEN,VEN,NA,NA,NA,0.069,0.473
Venezuela,1867,101,101,299,VEN,VEN,NA,NA,NA,0.069,0.473
Venezuela,1867,101,101,299,VEN,VEN,NA,NA,NA,0.069,0.473
Venezuela,1868,101,101,299,VEN,VEN,NA,NA,NA,0.064,0.473
Venezuela,1868,101,101,299,VEN,VEN,NA,NA,NA,0.064,0.473
Venezuela,1869,101,101,299,VEN,VEN,NA,NA,NA,0.094,0.473
Venezuela,1869,101,101,299,VEN,VEN,NA,NA,NA,0.094,0.473
Venezuela,1870,101,101,299,VEN,VEN,NA,NA,NA,0.077,0.538
Venezuela,1870,101,101,299,VEN,VEN,NA,NA,NA,0.077,0.538
Venezuela,1871,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1871,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1872,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1872,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1873,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1873,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1874,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1874,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1875,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1875,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1876,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1876,101,101,299,VEN,VEN,NA,NA,NA,0.065,0.538
Venezuela,1877,101,101,299,VEN,VEN,NA,NA,NA,0.104,0.538
Venezuela,1877,101,101,299,VEN,VEN,NA,NA,NA,0.104,0.538
Venezuela,1878,101,101,299,VEN,VEN,NA,NA,NA,0.112,0.538
Venezuela,1878,101,101,299,VEN,VEN,NA,NA,NA,0.112,0.538
Venezuela,1879,101,101,299,VEN,VEN,NA,NA,NA,0.082,0.538
Venezuela,1879,101,101,299,VEN,VEN,NA,NA,NA,0.082,0.538
Venezuela,1880,101,101,299,VEN,VEN,NA,NA,NA,0.071,0.538
Venezuela,1880,101,101,299,VEN,VEN,NA,NA,NA,0.071,0.538
Venezuela,1881,101,101,299,VEN,VEN,NA,NA,NA,0.071,0.538
Venezuela,1881,101,101,299,VEN,VEN,NA,NA,NA,0.071,0.538
Venezuela,1882,101,101,299,VEN,VEN,NA,NA,NA,0.071,0.538
Venezuela,1882,101,101,299,VEN,VEN,NA,NA,NA,0.071,0.538
Venezuela,1883,101,101,299,VEN,VEN,NA,NA,NA,0.08,0.538
Venezuela,1883,101,101,299,VEN,VEN,NA,NA,NA,0.08,0.538
Venezuela,1884,101,101,299,VEN,VEN,NA,NA,NA,0.112,0.538
Venezuela,1884,101,101,299,VEN,VEN,NA,NA,NA,0.112,0.538
Venezuela,1885,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1885,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1886,101,101,299,VEN,VEN,NA,NA,NA,0.144,0.538
Venezuela,1886,101,101,299,VEN,VEN,NA,NA,NA,0.144,0.538
Venezuela,1887,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1887,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1888,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1888,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1889,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1889,101,101,299,VEN,VEN,NA,NA,NA,0.147,0.538
Venezuela,1890,101,101,299,VEN,VEN,NA,NA,NA,0.139,0.538
Venezuela,1890,101,101,299,VEN,VEN,NA,NA,NA,0.139,0.538
Venezuela,1891,101,101,299,VEN,VEN,NA,NA,NA,0.139,0.538
Venezuela,1891,101,101,299,VEN,VEN,NA,NA,NA,0.139,0.538
Venezuela,1892,101,101,299,VEN,VEN,NA,NA,NA,0.127,0.538
Venezuela,1892,101,101,299,VEN,VEN,NA,NA,NA,0.127,0.538
Venezuela,1893,101,101,299,VEN,VEN,NA,NA,NA,0.113,0.538
Venezuela,1893,101,101,299,VEN,VEN,NA,NA,NA,0.113,0.538
Venezuela,1894,101,101,299,VEN,VEN,NA,NA,NA,0.165,0.538
Venezuela,1894,101,101,299,VEN,VEN,NA,NA,NA,0.165,0.538
Venezuela,1895,101,101,299,VEN,VEN,NA,NA,NA,0.177,0.538
Venezuela,1895,101,101,299,VEN,VEN,NA,NA,NA,0.177,0.538
Venezuela,1896,101,101,299,VEN,VEN,NA,NA,NA,0.177,0.538
Venezuela,1896,101,101,299,VEN,VEN,NA,NA,NA,0.177,0.538
Venezuela,1897,101,101,299,VEN,VEN,NA,NA,NA,0.138,0.538
Venezuela,1897,101,101,299,VEN,VEN,NA,NA,NA,0.138,0.538
Venezuela,1898,101,101,299,VEN,VEN,NA,NA,NA,0.134,0.538
Venezuela,1898,101,101,299,VEN,VEN,NA,NA,NA,0.134,0.538
Venezuela,1899,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.538
Venezuela,1899,101,101,299,VEN,VEN,NA,NA,NA,0.119,0.538
Venezuela,1900,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1900,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1901,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1901,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1902,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1902,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1903,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1903,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1904,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1904,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1905,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1905,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1906,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1906,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1907,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1907,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1908,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1908,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.562
Venezuela,1909,101,101,299,VEN,VEN,NA,NA,NA,0.028,0.487
Venezuela,1909,101,101,299,VEN,VEN,NA,NA,NA,0.028,0.487
Venezuela,1910,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1910,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1911,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1911,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1912,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1912,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1913,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1913,101,101,299,VEN,VEN,NA,NA,NA,0.027,0.462
Venezuela,1914,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.488
Venezuela,1914,101,101,299,VEN,VEN,NA,NA,NA,0.025,0.488
Venezuela,1915,101,101,299,VEN,VEN,NA,NA,NA,0.023,0.482
Venezuela,1915,101,101,299,VEN,VEN,NA,NA,NA,0.023,0.482
Venezuela,1916,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.512
Venezuela,1916,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.512
Venezuela,1917,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.514
Venezuela,1917,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.514
Venezuela,1918,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.514
Venezuela,1918,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.514
Venezuela,1919,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.514
Venezuela,1919,101,101,299,VEN,VEN,NA,NA,NA,0.021,0.514
Venezuela,1920,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1920,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1921,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1921,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1922,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1922,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1923,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1923,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1924,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1924,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1925,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1925,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.514
Venezuela,1926,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
Venezuela,1926,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
Venezuela,1927,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
Venezuela,1927,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
Venezuela,1928,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
Venezuela,1928,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
Venezuela,1929,101,101,299,VEN,VEN,NA,NA,NA,0.024,0.515
